기준연월,방문비율
20220811,85.2
20220812,96.6
20220813,185.7
20220814,210.3
20220815,194.8
20220816,82.3
20220817,72.6
20220818,79.5
20220819,91.4
20220820,158.6
20220821,135.9
20220822,71.7
20220823,57.1
20220824,52.6
20220825,57.5
20220826,68.9
20220827,167.9
20220828,164.3
20220829,69.3
20220830,59.0
20220831,61.0
20220901,33.1
20220902,60.7
20220903,137.5
20220904,156.9
20220905,54.8
20220906,36.2
20220907,30.0
20220908,38.0
20220909,255.7
20220910,276.9
20220911,255.5
20220912,210.4
20220913,47.5
20220914,39.8
20220915,42.7
20220916,53.7
20220917,120.6
20220918,125.6
20220919,66.7
20220920,58.8
20220921,50.5
20220922,56.3
20220923,54.0
20220924,119.7
20220925,111.3
20220926,77.0
20220927,61.7
20220928,55.7
20220929,59.1
20220930,76.7
20221001,138.3
20221002,144.8
20221003,135.7
20221004,27.1
20221005,36.1
20221006,44.0
20221007,81.0
20221008,179.2
20221009,241.9
20221010,175.8
20221011,50.8
20221012,48.0
20221013,47.3
20221014,62.4
20221015,154.8
20221016,154.6
20221017,61.9
20221018,55.6
20221019,49.7
20221020,52.7
20221021,65.0
20221022,146.3
20221023,154.6
20221024,77.6
20221025,62.6
20221026,54.0
20221027,58.8
20221028,81.3
20221029,176.8
20221030,202.3
20221031,85.5
20221101,41.2
20221102,41.3
20221103,24.1
20221104,54.3
20221105,171.4
20221106,191.4
20221107,65.5
20221108,48.6
