연령대,남성방문 비율,여성방문 비율
70세 이상,4.3,3.7
60~69세,10.2,9.7
50~59세,10.6,12.3
40~49세,7.4,7.7
30~39세,5.8,5.0
20~29세,8.6,5.7
10~19세,3.9,3.5
