동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,5,,,자연경관,섬_둘레길,만재도
0,3,,,레포츠/운동,트레킹_오프로드,만재도
0,3,,,미식,멸치_재첩국,만재도
