기준연월,지역명,방문자 수
202108,경기도 양평군 ,3277771.0
202110,경기도 양평군 ,3146058.0
202109,경기도 양평군 ,3090550.0
202111,경기도 양평군 ,2514663.0
202112,경기도 양평군 ,2104205.0
202201,경기도 양평군 ,2438635.0
202202,경기도 양평군 ,2172783.0
202203,경기도 양평군 ,2188458.0
202204,경기도 양평군 ,2866141.0
202205,경기도 양평군 ,2906727.0
202206,경기도 양평군 ,2835984.0
202207,경기도 양평군 ,3295395.0
