유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 남양주시 , 경기도 양평군,17.9,1
경기도 하남시 , 경기도 양평군,7.9,1
경기도 광주시 , 경기도 양평군,5.9,1
경기도 여주시 , 경기도 양평군,5.0,1
경기도 가평군 , 경기도 양평군,4.9,1
서울특별시 송파구 , 경기도 양평군,4.7,1
강원도 홍천군 , 경기도 양평군,3.9,1
서울특별시 강동구 , 경기도 양평군,3.7,1
서울특별시 강남구 , 경기도 양평군,3.4,1
경기도 구리시 , 경기도 양평군,1.9,1
경기도 성남시 분당구 , 경기도 양평군,1.8,1
서울특별시 광진구 , 경기도 양평군,1.8,1
강원도 원주시 , 경기도 양평군,1.8,1
서울특별시 서초구 , 경기도 양평군,1.7,1
경기도 이천시 , 경기도 양평군,1.6,1
서울특별시 노원구 , 경기도 양평군,1.5,1
서울특별시 중랑구 , 경기도 양평군,1.5,1
강원도 춘천시 , 경기도 양평군,1.3,1
강원도 횡성군 , 경기도 양평군,1.3,1
서울특별시 성동구 , 경기도 양평군,1.2,1
 경기도 양평군,경기도 남양주시,19.6,2
 경기도 양평군,경기도 하남시,11.4,2
 경기도 양평군,경기도 여주시,8.5,2
 경기도 양평군,강원도 홍천군,7.4,2
 경기도 양평군,경기도 광주시,6.1,2
 경기도 양평군,경기도 가평군,5.0,2
 경기도 양평군,강원도 원주시,4.1,2
 경기도 양평군,강원도 춘천시,3.3,2
 경기도 양평군,강원도 횡성군,2.3,2
 경기도 양평군,서울특별시 강남구,2.1,2
 경기도 양평군,서울특별시 송파구,2.1,2
 경기도 양평군,강원도 평창군,2.0,2
 경기도 양평군,강원도 강릉시,1.8,2
 경기도 양평군,경기도 이천시,1.8,2
 경기도 양평군,강원도 속초시,1.3,2
 경기도 양평군,경기도 구리시,1.1,2
 경기도 양평군,경기도 성남시 분당구,1.0,2
 경기도 양평군,서울특별시 강동구,1.0,2
 경기도 양평군,서울특별시 광진구,0.8,2
 경기도 양평군,서울특별시 중구,0.7,2
