기준연월,지역명,검색량(건)
202108,경기도 남양주시 ,2950
202109,경기도 남양주시 ,3804
202110,경기도 남양주시 ,3727
202111,경기도 남양주시 ,4266
202112,경기도 남양주시 ,666
202201,경기도 남양주시 ,752
202202,경기도 남양주시 ,484
202203,경기도 남양주시 ,398
202204,경기도 남양주시 ,234
202205,경기도 남양주시 ,1744
202206,경기도 남양주시 ,1930
202207,경기도 남양주시 ,820
