기준연월,지역명,검색량(건)
202108,강원도 정선군 ,1370
202109,강원도 정선군 ,1306
202110,강원도 정선군 ,1892
202111,강원도 정선군 ,2351
202112,강원도 정선군 ,452
202201,강원도 정선군 ,542
202202,강원도 정선군 ,282
202203,강원도 정선군 ,277
202204,강원도 정선군 ,272
202205,강원도 정선군 ,555
202206,강원도 정선군 ,834
202207,강원도 정선군 ,572
