순위,업소명,주소,분류,합산 검색 수
1,메밀촌막국수,강원 정선군 고한로 79-0,한식,11867
2,회동집,강원 정선군 5일장길 37-10,한식,9154
3,운암정베이커리카페,강원 정선군 하이원길 265-0,카페/찻집,7234
4,함백산돌솥밥[한식],강원 정선군 상갈래길 1-0,한식,6325
5,나전역카페,강원 정선군 북평8길 38-0,카페/찻집,4365
6,대숲마을고한사북점,강원 정선군 함백산로 1675-0,한식,3349
7,정선농협한우타운,강원 정선군 녹송로 8-0,한식,3069
8,군언송어횟집,강원 정선군 애산로 171-0,외국식,2688
9,황소식육실비식당,강원 정선군 사북중앙로 42-0,한식,2663
10,번영식당,강원 정선군 북평3길 58-6,한식,2635
11,동광식당,강원 정선군 녹송1길 27-0,외국식,2254
12,찬이네감자탕,강원 정선군 사북중앙로 35-0,한식,2192
13,한우리,강원 정선군 지장천로 705-0,한식,2151
14,보문식당,강원 정선군 소금강로 3658-0,한식,1883
15,9092,강원 정선군 고한2길 71-0,한식,1780
16,고향한우촌,강원 정선군 사북1길 7-1,한식,1686
17,정선송어횟집,강원 정선군 강원남로 6486-0,외국식,1530
18,감탄카페,강원 정선군 사북2길 10-0,카페/찻집,1448
19,사북석탄회관,강원 정선군 사북1길 37-0,한식,1426
20,누리한우촌,강원 정선군 고한2길 19-0,한식,1336
20,백봉령쉼터,강원 정선군 서동로 5938-10,한식,1336
22,카페아라미스,강원 정선군 어도원길 12-0,카페/찻집,1214
23,파리바게뜨정선사북점,강원 정선군 사북중앙로 33-0,간이음식,1192
24,낙원회관,강원 정선군 고한6길 18-0,한식,1125
25,전영진어가,강원 정선군 돌다리길 1-0,한식,1017
26,함흥평양냉면,강원 정선군 고한로 85-0,한식,983
27,아우로라카페,강원 정선군 함백산로 1448-0,카페/찻집,945
28,산마실,강원 정선군 정선로 1368-0,한식,932
29,신민철초밥집,강원 정선군 고한로 131-0,외국식,878
29,대숲마을고한사북점 [한식],강원 정선군 함백산로 1675-0,한식,878
31,밥상머리,강원 정선군 함백산로 1103-0,한식,848
32,사북청년몰,강원 정선군 사북2길 10-0,기타음식,828
33,산능이본가,강원 정선군 소금강로 3612-0,한식,805
34,카페유유재,강원 정선군 녹송로 55-6,카페/찻집,798
35,만항곤드레닭집,강원 정선군 고한로 28-5,한식,797
36,만항할매닭집,강원 정선군 함백산로 1104-0,한식,738
37,정원광장,강원 정선군 의림로 201-0,한식,713
38,파리바게뜨정선고한점,강원 정선군 고한6길 1-0,간이음식,701
39,정선면옥,강원 정선군 봉양5길 35-0,한식,665
40,함백산실비식육,강원 정선군 고한로 95-2,외국식,641
41,오케이식당정육점,강원 정선군 고한6길 9-14,한식,620
42,주리스커피,강원 정선군 도원1길 3-0,카페/찻집,608
42,짐포리식당[한식],강원 정선군 세대길 234-0,한식,608
44,맛고을가든[한식],강원 정선군 비봉로 1-0,한식,598
45,옹이밥상,강원 정선군 북평6길 19-0,한식,561
46,반천송어횟집,강원 정선군 반천고양로 1175-0,외국식,544
47,윤식당,강원 정선군 물한리길 46-0,한식,540
48,한우극장,강원 정선군 고한7길 3-1,한식,537
49,동박골,강원 정선군 정선로 1314-0,한식,501
50,싸리골식당[한식],강원 정선군 정선로 1312-0,한식,490
51,돌과이야기[한식],강원 정선군 여량3길 79-0,한식,486
52,진식당,강원 정선군 무릉2로 27-0,외국식,470
53,할머니횟집,강원 정선군 소금강로 80-23,외국식,444
54,수구레해장국,강원 정선군 서동로 2129-0,한식,423
55,청령포닭갈비,강원 정선군 사북중앙로 27-0,외국식,416
56,여주쌈밥,강원 정선군 사북2길 6-0,한식,413
57,대박집,강원 정선군 5일장길 37-5,한식,403
58,파리바게뜨강원정선점,강원 정선군 봉양6길 32-0,간이음식,398
59,신짬뽕[중식],강원 정선군 사북3길 13-0,외국식,384
60,시골막국수,강원 정선군 무릉3로 23-0,한식,379
61,이디야커피강원정선점,강원 정선군 비봉로 55-0,카페/찻집,378
62,약산정,강원 정선군 함백산로 1673-0,한식,373
63,아테나키친,강원 정선군 하이원길 265-1,외국식,364
64,뒤뜰,강원 정선군 북평4길 43-1,카페/찻집,353
65,맛있네맛있어,강원 정선군 오대천로 631-0,간이음식,348
66,태평소,강원 정선군 고한7길 5-37,한식,347
67,부길한식당,강원 정선군 무릉1로 112-0,한식,346
68,태백산감자탕부대찌개,강원 정선군 고한로 87-0,한식,337
69,대성춘[중식],강원 정선군 사북5길 13-0,외국식,315
69,황소실비식당2호점,강원 정선군 사북중앙로 52-0,한식,315
71,사계절막국수,강원 정선군 아우라지길 18-0,한식,311
72,혜원가든,강원 정선군 사북중앙로 18-1,한식,299
73,또또해장국,강원 정선군 사북3길 21-9,한식,291
74,갈래골,강원 정선군 고한7길 5-10,한식,286
75,정선아리랑시장북카페,강원 정선군 정선로 1361-0,카페/찻집,278
76,원할머니보쌈족발강원랜드점,강원 정선군 고한로 47-0,외국식,277
77,초원정육점식당,강원 정선군 지장천로 853-0,한식,268
78,황태명가,강원 정선군 고한7길 5-2,한식,265
79,충주식당,강원 정선군 무릉1로 113-4,한식,259
80,팔도식당,강원 정선군 5일장길 37-7,한식,246
81,하이원한마음실비식당,강원 정선군 고한로 39-0,한식,233
