연령대,남성방문 비율,여성방문 비율
70세 이상,4.8,6.6
60~69세,9.3,7.8
50~59세,14.8,10.0
40~49세,9.1,7.6
30~39세,5.9,4.5
20~29세,6.7,4.7
10~19세,2.9,4.4
