유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
충청북도 진천군 , 충청북도 음성군,33.2,1
충청북도 충주시 , 충청북도 음성군,9.3,1
경기도 이천시 , 충청북도 음성군,7.0,1
경기도 안성시 , 충청북도 음성군,5.8,1
충청북도 청주시 청원구 , 충청북도 음성군,3.0,1
충청북도 청주시 흥덕구 , 충청북도 음성군,1.9,1
경기도 여주시 , 충청북도 음성군,1.9,1
경기도 용인시 처인구 , 충청북도 음성군,1.7,1
경기도 화성시 , 충청북도 음성군,1.7,1
충청북도 괴산군 , 충청북도 음성군,1.5,1
충청북도 증평군 , 충청북도 음성군,1.4,1
경기도 성남시 분당구 , 충청북도 음성군,1.4,1
경기도 용인시 기흥구 , 충청북도 음성군,1.3,1
경기도 평택시 , 충청북도 음성군,1.3,1
경기도 광주시 , 충청북도 음성군,1.3,1
서울특별시 강남구 , 충청북도 음성군,1.2,1
서울특별시 송파구 , 충청북도 음성군,1.1,1
서울특별시 서초구 , 충청북도 음성군,1.0,1
경기도 하남시 , 충청북도 음성군,0.9,1
충청북도 청주시 상당구 , 충청북도 음성군,0.9,1
 충청북도 음성군,충청북도 진천군,22.5,2
 충청북도 음성군,충청북도 충주시,12.2,2
 충청북도 음성군,경기도 안성시,8.4,2
 충청북도 음성군,경기도 이천시,7.9,2
 충청북도 음성군,경기도 여주시,3.5,2
 충청북도 음성군,충청북도 청주시 청원구,3.3,2
 충청북도 음성군,충청북도 청주시 흥덕구,2.7,2
 충청북도 음성군,충청북도 증평군,2.2,2
 충청북도 음성군,충청북도 제천시,2.1,2
 충청북도 음성군,충청북도 괴산군,2.0,2
 충청북도 음성군,경기도 평택시,1.3,2
 충청북도 음성군,충청북도 청주시 상당구,1.2,2
 충청북도 음성군,경기도 용인시 처인구,1.1,2
 충청북도 음성군,경기도 성남시 분당구,1.1,2
 충청북도 음성군,경기도 광주시,1.1,2
 충청북도 음성군,경기도 용인시 기흥구,1.1,2
 충청북도 음성군,경기도 화성시,1.0,2
 충청북도 음성군,대전광역시 유성구,1.0,2
 충청북도 음성군,충청북도 청주시 서원구,0.9,2
 충청북도 음성군,강원도 원주시,0.9,2
