연령대,남성방문 비율,여성방문 비율
70세 이상,3.8,5.1
60~69세,10.8,7.4
50~59세,9.0,8.6
40~49세,6.9,4.3
30~39세,4.2,4.2
20~29세,15.4,13.3
10~19세,2.5,3.2
