동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
23,691,친구,친구,미식,과일_사과_차,청량산도립공원
10,302,학생,대학생,자연경관,산_정원_계곡,청량산도립공원
8,175,자녀,아들_딸,레포츠/운동,등산_산행_캠핑,청량산도립공원
7,64,기타가족,동서_엄마_오빠,역사유적,정자_다리_암자,청량산도립공원
4,23,연인,애인,문화예술,박물관_노래방_클럽,청량산도립공원
2,3,부모님,할매,휴식/힐링,힐링,청량산도립공원
2,2,배우자,부인_남편,반려동물,반려동물,청량산도립공원
