연령대,남성방문 비율,여성방문 비율
70세 이상,4.1,2.8
60~69세,12.1,8.1
50~59세,12.0,9.5
40~49세,11.8,8.4
30~39세,8.1,6.0
20~29세,6.0,4.4
10~19세,2.5,2.4
