연령대,남성방문 비율,여성방문 비율
70세 이상,2.2,2.7
60~69세,5.8,5.9
50~59세,8.3,9.6
40~49세,10.0,10.7
30~39세,8.5,9.2
20~29세,7.5,8.5
10~19세,4.7,4.1
