연령대,남성방문 비율,여성방문 비율
70세 이상,2.3,3.9
60~69세,3.7,6.1
50~59세,5.5,8.1
40~49세,6.6,7.5
30~39세,10.6,12.3
20~29세,10.8,18.7
10~19세,1.5,2.2
