동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
11,1384,기타가족,동서_조카_가족,미식,과일_차_떡,송광사(순천)
11,232,부모님,아버지_부모_아빠,역사유적,사찰_암자_유네스코,송광사(순천)
7,204,자녀,아들_학생_청소년,자연경관,계곡_바다_산,송광사(순천)
5,61,배우자,남편_부인_신부,레포츠/운동,등산_산행_골프장,송광사(순천)
3,19,회사동료,직원,체험,템플스테이_시티투어,송광사(순천)
1,15,싱글,혼자,문화예술,박물관_클럽,송광사(순천)
0,13,,,휴식/힐링,힐링_가을여행,송광사(순천)
