동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
55,373,기타가족,가족_고모_오빠,자연경관,계곡_정원_수목원,국립수목원(광릉숲)
7,320,부모님,아빠_부모님,미식,차_커피_아메리카노,국립수목원(광릉숲)
5,32,친구,친구,휴식/힐링,힐링_근교여행_나들이,국립수목원(광릉숲)
5,15,배우자,남편,역사유적,다리_유네스코_사찰,국립수목원(광릉숲)
2,11,자녀,학생_아들,레포츠/운동,수영장_캠핑_글램핑,국립수목원(광릉숲)
2,10,싱글,혼자,문화예술,광장_도서관_국악원,국립수목원(광릉숲)
1,1,회사동료,직원,반려동물,동물,국립수목원(광릉숲)
