기준연월,지역명,검색량(건)
202108,전라남도 영암군 ,355
202109,전라남도 영암군 ,733
202110,전라남도 영암군 ,702
202111,전라남도 영암군 ,1243
202112,전라남도 영암군 ,564
202201,전라남도 영암군 ,599
202202,전라남도 영암군 ,442
202203,전라남도 영암군 ,1161
202204,전라남도 영암군 ,2512
202205,전라남도 영암군 ,537
202206,전라남도 영암군 ,577
202207,전라남도 영암군 ,269
