업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,2.27906E7
쇼핑업,레저용품쇼핑,4.9440102E8
쇼핑업,대형쇼핑몰,8.0182253E8
숙박업,호텔,6.55612219E8
숙박업,캠핑장/펜션,1.95922E7
숙박업,기타숙박,5.0891377E8
숙박업,콘도,1040000.0
식음료업,식음료,1.3578055475E10
여가서비스업,골프장,1.0339754052E10
여가서비스업,기타레저,7070500.0
여가서비스업,문화서비스,6.56697E7
