동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
246,6049,연인,애인_커플_여친,레포츠/운동,캠핑_낚시_야구장
143,2103,기타가족,엄마_오빠_가족,미식,맛집_술_카페
101,375,자녀,아들_딸_워킹맘,문화예술,노래방_클럽_카지노
72,243,회사동료,대리_차장_직장동료,자연경관,계곡_들판_시골
27,178,학생,초등학생_고딩_대학생,휴식/힐링,피크닉_테라피_힐링
26,81,친구,친구,역사유적,정자_한옥_교회
14,10,싱글,싱글_독신,반려동물,펫_유기견_애견
12,2,배우자,와이프_부인_애엄마,체험,갯벌체험
12,0,부모님,외할머니_아빠_할머니,,
