동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
404,1609,기타가족,오빠_막내_친척,미식,된장찌개_녹차_한우
156,640,연인,남자친구_남친_애인,자연경관,공원_바다_산
76,419,부모님,부모님_모녀_할머니,역사유적,유네스코_다리_고택
54,371,자녀,아들_딸_학생,휴식/힐링,힐링_나들이_피크닉
29,335,회사동료,대리_임원_직원,문화예술,클럽_나이트_공장
23,164,친구,친구_동창_지인,레포츠/운동,캠핑_글램핑_수영장
21,30,학생,대학생_고딩_초딩,반려동물,애견_반려동물_애완견
16,3,배우자,와이프_부인_배우자,체험,수학여행_딸기체험
15,0,싱글,싱글_혼자,,
