업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.27106395E8
쇼핑업,레저용품쇼핑,3.09631486E8
쇼핑업,대형쇼핑몰,6758000.0
숙박업,콘도,1.5034452439E10
숙박업,캠핑장/펜션,1.5848715E8
숙박업,기타숙박,7.9302199E8
식음료업,식음료,2.3161761931E10
여가서비스업,골프장,9.220229487E9
여가서비스업,기타레저,1.3019951E8
여가서비스업,문화서비스,2.818867E8
여가서비스업,관광유원시설,624000.0
여행업,여행업,5.28258903E8
운송업,렌터카,822100.0
