기준연월,지역명,검색량(건)
202108,강원도 고성군 ,6159
202109,강원도 고성군 ,5174
202110,강원도 고성군 ,5414
202111,강원도 고성군 ,5842
202112,강원도 고성군 ,4285
202201,강원도 고성군 ,9606
202202,강원도 고성군 ,1389
202203,강원도 고성군 ,1265
202204,강원도 고성군 ,1254
202205,강원도 고성군 ,1007
202206,강원도 고성군 ,2034
202207,강원도 고성군 ,14257
