순위,업소명,주소,분류,합산 검색 수
1,바다정원,강원 고성군 버리깨길 23-0,카페/찻집,113728
2,백촌막국수,강원 고성군 백촌1길 10-0,한식,48159
3,에이프레임,강원 고성군 가향길 20-1,카페/찻집,17327
4,커피고,강원 고성군 토성로 84-0,카페/찻집,14559
5,온더버튼,강원 고성군 괘진길 53-7,카페/찻집,12811
6,태시트,강원 고성군 청간정길 25-2,카페/찻집,12107
7,동루골막국수,강원 고성군 성대로 188-0,한식,11077
8,스퀘어루트카페,강원 고성군 가향길 2-7,카페/찻집,10653
9,봉포항활어센터,강원 고성군 토성로 44-12,외국식,10452
10,오미냉면,강원 고성군 아야진해변길 73-0,한식,10412
11,아야트커피,강원 고성군 아야진해변길 137-0,카페/찻집,10155
12,녹원식당,강원 고성군 교암길 60-0,한식,9948
13,글라스하우스,강원 고성군 천진해변길 43-0,카페/찻집,9805
14,스위밍터틀,강원 고성군 아야진해변길 192-0,카페/찻집,9659
15,베짱이문어국밥,강원 고성군 천학정길 12-0,한식,9629
16,영순네횟집,강원 고성군 봉포해변길 99-0,외국식,9325
17,장미경양식,강원 고성군 거진길 37-0,외국식,9135
18,백도막국수,강원 고성군 문암항길 51-0,한식,9112
19,거진항어촌계활어회센터,강원 고성군 거진항1길 62-0,외국식,9056
20,남경식당,강원 고성군 성대로 183-0,한식,8692
21,소울브릿지,강원 고성군 천진해변길 33-0,카페/찻집,8691
22,이스트사이드바이브클럽,강원 고성군 광포길 31-0,카페/찻집,8511
23,더엠브로시아소노펠리체델피노,강원 고성군 미시령옛길 1153-0,카페/찻집,8158
24,교암막국수,강원 고성군 교암1길 42-0,한식,7866
25,노메드,강원 고성군 청간정길 43-0,카페/찻집,7438
26,고성부부횟집,강원 고성군 가진해변길 88-0,외국식,7211
27,속초카페거리,강원 고성군,기타음식,7046
28,수제비집,강원 고성군 교암길 47-0,한식,6352
29,시크릿블루베이커리카페,강원 고성군 아야진북길 31-6,간이음식,6070
30,화진포박포수가든,강원 고성군 화진포서길 76-0,외국식,5605
31,봉포머구리집고성점,강원 고성군 천진해변길 46-0,외국식,5536
32,애슐리퀸즈켄싱턴리조트설악비치점,강원 고성군 동해대로 4800-0,외국식,5501
33,오엔씨,강원 고성군 천학정길 19-0,카페/찻집,5443
34,금화정막국수,강원 고성군 화원길 42-21,한식,5184
35,동해반점[중식],강원 고성군 한나루로 52-0,외국식,5174
36,고식당,강원 고성군 교암길 80-0,외국식,4897
37,가진항활어회센터,강원 고성군 가진해변길 123-0,외국식,4548
38,투썸플레이스천진해수욕장점,강원 고성군 토성로 126-0,카페/찻집,4457
39,제비호식당,강원 고성군 거진항길 29-0,한식,4383
40,게섯거라,강원 고성군 광포길 58-0,외국식,4257
41,창바위식당,강원 고성군 원암학사평길 28-0,한식,4063
42,별미여행,강원 고성군 인흥길 110-0,기타음식,4023
43,선영이네물회,강원 고성군 토성로 75-0,외국식,3828
44,청진호횟집,강원 고성군 대진항길 57-0,외국식,3600
45,테일,강원 고성군 가진길 40-5,카페/찻집,3585
46,잿놀이,강원 고성군 잼버리동로 383-0,한식,3254
47,봉포맛집,강원 고성군 토성로 43-0,한식,3112
48,스타벅스대명델피노점,강원 고성군 미시령옛길 1153-0,카페/찻집,3097
49,만성횟집,강원 고성군 심층수길 33-0,외국식,3028
50,광범이네횟집,강원 고성군 가진해변길 114-0,외국식,2979
51,수성반점[중식],강원 고성군 공현진길 37-0,외국식,2686
52,해녀의집바이아야진,강원 고성군 아야진해변길 145-0,한식,2431
53,산북소나무막국수,강원 고성군 산북길 32-0,한식,2403
54,화진포메밀막국수본점,강원 고성군 화진포길 21-0,한식,2395
55,갈매기횟집,강원 고성군 아야진해변길 80-0,외국식,2394
55,동해반점3호점 [중식],강원 고성군 간성로 62-0,외국식,2394
57,헬로우씨카페,강원 고성군 괘진길 53-11,카페/찻집,2375
58,초원의집,강원 고성군 광포호길 15-0,기타음식,2365
59,장작보리밥,강원 고성군 버리깨길 24-1,한식,2260
60,고성빵가,강원 고성군 문암항길 53-0,카페/찻집,2132
61,천진오길,강원 고성군 천진5길 17-0,외국식,2045
62,히솝카페비치빈스,강원 고성군 토성로 86-0,카페/찻집,2005
63,산북막국수,강원 고성군 산북길 16-0,한식,1967
64,소구리설렁탕,강원 고성군 중앙로 533-0,한식,1959
65,청우숯불갈비,강원 고성군 남천마루3길 2-5,한식,1952
66,해쉼터,강원 고성군 봉수대길 10-22,카페/찻집,1845
67,고성자연산섭성게마을,강원 고성군 삼포민박촌2길 14-0,한식,1832
68,도자기별,강원 고성군 토성로 68-0,카페/찻집,1688
69,삼포마당넓은집,강원 고성군 삼포길 155-5,한식,1677
70,소담식당,강원 고성군 아야진해변길 69-2,한식,1628
71,카페해변길,강원 고성군 아야진해변길 139-2,카페/찻집,1594
72,석이네,강원 고성군 토성로 44-12,외국식,1570
73,포레스트카페,강원 고성군 사진용촌1길 3-0,카페/찻집,1562
74,엄마손순두부,강원 고성군 고성대로 51-0,한식,1515
75,부두식당,강원 고성군 한나루로 138-1,한식,1503
76,부자막국수,강원 고성군 인흥길 53-0,한식,1444
77,해풍식당,강원 고성군 동해대로 4830-5,한식,1441
78,옥란푸딩,강원 고성군 토성로 123-0,카페/찻집,1433
79,나폴리커피하우스,강원 고성군 교암길 24-0,카페/찻집,1419
