순위,관광지명,주소,분류,현지인 검색 수
1,소노캄델피노,강원 고성군 미시령옛길 1153-0,콘도미니엄,4707
2,아야진해수욕장,강원 고성군,자연경관(하천/해양),3023
3,고성통일전망대,강원 고성군,랜드마크관광,2890
4,거진항,강원 고성군 거진항1길 62-3,자연경관(하천/해양),2578
5,켄싱턴리조트설악비치,강원 고성군 동해대로 4800-0,콘도미니엄,2165
6,켄싱턴리조트설악밸리,강원 고성군 신평골길 8-25,콘도미니엄,2126
7,송지호해변,강원 고성군 오호2길 24-0,자연경관(하천/해양),2101
8,오션투유리조트속초설악비치호텔&콘도,강원 고성군 삼포해변길 9-0,콘도미니엄,2050
9,소노펠리체CC 델피노,강원 고성군 미시령옛길 1153-0,육상레저스포츠,1988
10,금강산콘도,강원 고성군 금강산로 416-0,콘도미니엄,1877
11,설악썬밸리CC,강원 고성군 순포로 188-0,육상레저스포츠,1758
12,파인리즈CC,강원 고성군 잼버리동로 267-0,육상레저스포츠,1757
13,소노문델피노,강원 고성군 미시령옛길 1153-0,콘도미니엄,1348
14,화암사,강원 고성군 화암사길 100-0,종교성지,1266
15,화진포해변,강원 고성군,자연경관(하천/해양),1264
16,아야진항,강원 고성군,자연경관(하천/해양),1249
17,소노펠리체델피노,강원 고성군 미시령옛길 1153-0,콘도미니엄,1246
18,소노펠리체빌리지,강원 고성군 미시령옛길 1153-0,콘도미니엄,1208
19,고성하늬라벤더팜라벤더축제,강원 고성군 꽃대마을길 175-0,기타문화관광지,1202
20,르네블루바이워커힐호텔,강원 고성군 심층수길 96-0,호텔,1186
21,대진항,강원 고성군 대진항길 100-0,자연경관(하천/해양),1174
22,화진포의성,강원 고성군 화진포길 280-0,역사유적지,1159
23,레이크오션,강원 고성군 잼버리동로 583-20,콘도미니엄,1150
24,청간정콘도,강원 고성군 중앙로 642-22,콘도미니엄,1060
25,공현진항,강원 고성군,자연경관(하천/해양),997
26,삼포해변,강원 고성군,자연경관(하천/해양),943
27,파인리즈리조트,강원 고성군 잼버리동로 267-0,콘도미니엄,898
28,아이파크콘도,강원 고성군 고성대로 75-16,콘도미니엄,881
29,일성콘도설악,강원 고성군 고성대로 47-24,콘도미니엄,819
30,천진해변,강원 고성군,자연경관(하천/해양),813
31,설악포유리조트,강원 고성군 잼버리동로 97-0,콘도미니엄,803
32,건봉사,강원 고성군 건봉사로 723-0,종교성지,774
33,봉포해변,강원 고성군,자연경관(하천/해양),725
34,가진항,강원 고성군 가진해변길 121-19,자연경관(하천/해양),721
35,화진포콘도,강원 고성군 화진포길 300-1,콘도미니엄,713
36,백섬해상전망대,강원 고성군,랜드마크관광,681
37,자작도해변,강원 고성군,자연경관(하천/해양),656
38,DMZ박물관,강원 고성군 통일전망대로 369-0,전시시설,652
39,청간정,강원 고성군 동해대로 5110-0,역사유적지,605
40,봉포항,강원 고성군,자연경관(하천/해양),596
41,진부령미술관,강원 고성군 진부령로 663-0,전시시설,526
42,설악썬밸리리조트,강원 고성군 순포로 188-0,콘도미니엄,498
43,봉수대오토캠핑장,강원 고성군,캠핑,494
44,고성통일전망대,강원 고성군 금강산로 481-0,랜드마크관광,491
45,송지호관망타워,강원 고성군 동해대로 6021-0,랜드마크관광,469
