연령대,남성방문 비율,여성방문 비율
70세 이상,9.0,4.3
60~69세,11.4,9.7
50~59세,15.2,11.2
40~49세,10.2,8.2
30~39세,5.6,3.2
20~29세,4.0,4.1
10~19세,0.6,1.8
