기준연월,방문비율
20220811,72.9
20220812,81.4
20220813,96.4
20220814,80.7
20220815,125.0
20220816,83.6
20220817,83.6
20220818,76.4
20220819,85.7
20220820,95.7
20220821,78.6
20220822,87.1
20220823,85.0
20220824,91.4
20220825,80.7
20220826,88.6
20220827,105.0
20220828,100.7
20220829,97.9
20220830,90.0
20220831,87.9
20220901,135.0
20220902,126.4
20220903,145.7
20220904,128.6
20220905,106.4
20220906,114.3
20220907,104.3
20220908,114.3
20220909,275.7
20220910,272.1
20220911,255.0
20220912,298.6
20220913,144.3
20220914,130.0
20220915,131.4
20220916,140.7
20220917,180.7
20220918,161.4
20220919,136.4
20220920,160.0
20220921,136.4
20220922,130.7
20220923,140.0
20220924,167.1
20220925,145.0
20220926,136.4
20220927,140.7
20220928,125.0
20220929,116.4
20220930,123.6
20221001,148.6
20221002,132.9
20221003,178.6
20221004,104.3
20221005,105.0
20221006,105.7
20221007,107.1
20221008,148.6
20221009,170.7
20221010,185.0
20221011,109.3
20221012,116.4
20221013,112.9
20221014,115.7
20221015,151.4
20221016,128.6
20221017,112.1
20221018,111.4
20221019,111.4
20221020,115.7
20221021,118.6
20221022,147.1
20221023,127.1
20221024,116.4
20221025,113.6
20221026,113.6
20221027,119.3
20221028,117.9
20221029,145.7
20221030,138.6
20221031,122.9
20221101,99.3
20221102,91.4
20221103,87.9
20221104,103.6
20221105,132.1
20221106,107.1
20221107,87.1
20221108,97.1
