연령대,남성방문 비율,여성방문 비율
70세 이상,4.4,3.5
60~69세,10.4,8.2
50~59세,12.9,11.5
40~49세,10.2,7.6
30~39세,7.5,5.7
20~29세,7.2,4.8
10~19세,2.6,2.2
