연령대,남성방문 비율,여성방문 비율
70세 이상,1.9,1.8
60~69세,5.0,4.2
50~59세,8.0,6.5
40~49세,10.1,7.3
30~39세,12.1,10.0
20~29세,11.5,16.1
10~19세,2.1,2.9
