기준연월,방문비율
20220811,81.3
20220812,85.3
20220813,131.6
20220814,138.1
20220815,125.0
20220816,76.0
20220817,72.6
20220818,67.1
20220819,69.4
20220820,117.0
20220821,112.8
20220822,51.8
20220823,49.4
20220824,50.0
20220825,47.3
20220826,59.7
20220827,118.3
20220828,129.0
20220829,74.3
20220830,76.2
20220831,78.0
20220901,40.9
20220902,57.2
20220903,58.8
20220904,59.3
20220905,39.7
20220906,36.8
20220907,38.0
20220908,36.5
20220909,128.0
20220910,148.2
20220911,148.5
20220912,110.3
20220913,31.5
20220914,35.2
20220915,34.7
20220916,38.3
20220917,70.2
20220918,79.2
20220919,42.6
20220920,42.4
20220921,37.7
20220922,32.1
20220923,33.3
20220924,63.0
20220925,63.4
20220926,40.9
20220927,36.1
20220928,43.1
20220929,39.0
20220930,41.4
20221001,113.9
20221002,117.9
20221003,109.0
20221004,37.5
20221005,42.4
20221006,44.7
20221007,50.2
20221008,100.6
20221009,156.5
20221010,113.2
20221011,42.5
20221012,45.1
20221013,35.9
20221014,48.9
20221015,110.6
20221016,98.0
20221017,44.3
20221018,41.9
20221019,45.7
20221020,39.9
20221021,41.5
20221022,98.0
20221023,98.7
20221024,44.9
20221025,42.6
20221026,46.3
20221027,39.0
20221028,51.6
20221029,111.3
20221030,115.4
20221031,57.5
20221101,35.9
20221102,34.6
20221103,30.1
20221104,43.1
20221105,99.0
20221106,98.0
20221107,44.2
20221108,41.1
