연령대,남성방문 비율,여성방문 비율
70세 이상,2.9,2.2
60~69세,11.0,6.1
50~59세,14.7,9.2
40~49세,12.9,7.0
30~39세,9.9,6.7
20~29세,6.5,5.7
10~19세,2.2,1.9
