동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
3010,31857,회사동료,동료_대리_임원,미식,라면_냉면_떡볶이
2683,9843,학생,대학생_고등학생_중학생,자연경관,계곡_정원_수목원
2406,5544,기타가족,언니_가족_자매,레포츠/운동,경기장_낚시_야구장
1690,3471,연인,애인_여자친구_여친,문화예술,광장_노래방_도서관
886,1787,부모님,장인어른_부모님_어머니,휴식/힐링,나들이_근교여행_생태관광
873,1477,자녀,아들_딸_학생,반려동물,유기견_유기묘_애견
705,1171,친구,친구_동창_룸메이트,역사유적,유네스코_한옥_한옥마을
696,860,배우자,부인_아내_마누라,체험,어촌체험_수학여행_템플스테이
30,0,싱글,혼자_싱글,,
