업종대분류명,업종중분류명,중분류 소비액
쇼핑업,레저용품쇼핑,4.91950156176E11
쇼핑업,대형쇼핑몰,2.833899852948E12
쇼핑업,관광기념품,1.0456268775E10
쇼핑업,면세점,2417800.0
숙박업,기타숙박,1.32358044745E11
숙박업,호텔,1.4506915966E10
숙박업,캠핑장/펜션,2.451778361E9
숙박업,콘도,5.552042339E9
식음료업,식음료,3.979123736307E12
여가서비스업,관광유원시설,1.940929322E10
여가서비스업,골프장,6.81646242277E11
여가서비스업,기타레저,5.9080262493E10
여가서비스업,문화서비스,9.6308695266E10
여가서비스업,스키장,7.471271358E9
여행업,여행업,1.207562645E9
운송업,렌터카,6.4991780203E10
운송업,육상운송,4.9469975805E10
운송업,수상운송,8.8353282E8
