유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
부산광역시 해운대구 , 부산광역시 수영구,32.7,1
부산광역시 남구 , 부산광역시 수영구,14.6,1
부산광역시 부산진구 , 부산광역시 수영구,8.4,1
부산광역시 연제구 , 부산광역시 수영구,7.5,1
부산광역시 기장군 , 부산광역시 수영구,4.7,1
부산광역시 동래구 , 부산광역시 수영구,4.7,1
부산광역시 금정구 , 부산광역시 수영구,3.4,1
부산광역시 동구 , 부산광역시 수영구,3.3,1
부산광역시 사상구 , 부산광역시 수영구,2.0,1
경상남도 양산시 , 부산광역시 수영구,1.9,1
부산광역시 영도구 , 부산광역시 수영구,1.8,1
경상남도 김해시 , 부산광역시 수영구,1.8,1
부산광역시 강서구 , 부산광역시 수영구,1.7,1
부산광역시 사하구 , 부산광역시 수영구,1.6,1
부산광역시 북구 , 부산광역시 수영구,1.5,1
부산광역시 중구 , 부산광역시 수영구,1.5,1
부산광역시 서구 , 부산광역시 수영구,1.3,1
울산광역시 울주군 , 부산광역시 수영구,0.7,1
울산광역시 남구 , 부산광역시 수영구,0.4,1
경상북도 경주시 , 부산광역시 수영구,0.4,1
 부산광역시 수영구,부산광역시 해운대구,33.8,2
 부산광역시 수영구,부산광역시 남구,14.0,2
 부산광역시 수영구,부산광역시 기장군,13.4,2
 부산광역시 수영구,부산광역시 부산진구,6.8,2
 부산광역시 수영구,부산광역시 연제구,5.2,2
 부산광역시 수영구,부산광역시 동래구,4.2,2
 부산광역시 수영구,부산광역시 금정구,2.6,2
 부산광역시 수영구,부산광역시 영도구,2.1,2
 부산광역시 수영구,부산광역시 동구,2.0,2
 부산광역시 수영구,경상남도 양산시,1.9,2
 부산광역시 수영구,부산광역시 중구,1.9,2
 부산광역시 수영구,부산광역시 강서구,1.5,2
 부산광역시 수영구,경상남도 김해시,1.4,2
 부산광역시 수영구,부산광역시 사상구,1.3,2
 부산광역시 수영구,부산광역시 서구,1.1,2
 부산광역시 수영구,부산광역시 사하구,1.0,2
 부산광역시 수영구,부산광역시 북구,0.9,2
 부산광역시 수영구,울산광역시 울주군,0.9,2
 부산광역시 수영구,경상북도 경주시,0.6,2
 부산광역시 수영구,경상남도 창원시 진해구,0.4,2
