동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
2990,25094,친구,친구_지인,미식,라면_맛집_맥주
2106,15419,기타가족,언니_오빠_이모,자연경관,바다_바닷가_해변
499,836,회사동료,직원_대리_차장,휴식/힐링,힐링_요트투어_나들이
347,489,연인,커플_여자친구_남자친구,문화예술,아트센터_공장_도서관
52,86,부모님,아빠_할머니_부모님,역사유적,다리_교회_한옥
12,82,싱글,혼자,레포츠/운동,카약_수영장_서핑
11,41,자녀,학생_딸_아들,반려동물,애견_대형견_반려견
7,17,배우자,남편_신랑_와이프,체험,수학여행_시티투어_템플스테이
4,0,학생,초등학생_대학생_고딩,,
