연령대,남성방문 비율,여성방문 비율
70세 이상,2.8,4.0
60~69세,5.1,5.3
50~59세,5.5,7.1
40~49세,7.8,6.6
30~39세,11.5,10.9
20~29세,11.6,15.4
10~19세,2.7,2.9
