연령대,남성방문 비율,여성방문 비율
70세 이상,1.7,1.9
60~69세,5.9,5.9
50~59세,9.8,11.5
40~49세,9.6,12.9
30~39세,5.3,6.5
20~29세,6.0,5.3
10~19세,7.6,7.8
