연령대,남성방문 비율,여성방문 비율
70세 이상,2.7,2.0
60~69세,7.1,7.5
50~59세,8.3,7.9
40~49세,11.3,8.8
30~39세,11.5,11.3
20~29세,6.5,6.6
10~19세,3.0,3.1
