연령대,남성방문 비율,여성방문 비율
70세 이상,2.8,3.1
60~69세,7.5,7.0
50~59세,10.6,10.6
40~49세,8.6,8.3
30~39세,9.1,7.8
20~29세,8.8,8.2
10~19세,3.1,3.0
