연령대,남성방문 비율,여성방문 비율
70세 이상,2.4,3.7
60~69세,5.9,7.9
50~59세,7.0,9.3
40~49세,9.7,10.1
30~39세,9.8,12.0
20~29세,6.2,7.0
10~19세,4.3,3.8
