동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,36,,,자연경관,정원_들판_공원,평사리들판
0,11,,,미식,차_카페_솜사탕,평사리들판
0,4,,,역사유적,기와집_초가집_다리,평사리들판
0,4,,,레포츠/운동,산행_등산,평사리들판
0,2,,,휴식/힐링,힐링,평사리들판
