연령대,남성방문 비율,여성방문 비율
70세 이상,3.6,2.5
60~69세,14.6,12.7
50~59세,15.6,17.1
40~49세,7.0,7.8
30~39세,4.0,4.3
20~29세,3.4,4.4
10~19세,1.2,1.3
