기준연월,방문비율
20220811,110.3
20220812,114.3
20220813,125.0
20220814,128.5
20220815,153.4
20220816,92.8
20220817,109.8
20220818,112.8
20220819,115.4
20220820,131.6
20220821,92.0
20220822,53.0
20220823,68.0
20220824,63.7
20220825,63.6
20220826,69.7
20220827,114.8
20220828,94.3
20220829,55.7
20220830,76.1
20220831,75.5
20220901,28.7
20220902,49.9
20220903,56.2
20220904,39.1
20220905,25.4
20220906,24.9
20220907,27.6
20220908,31.4
20220909,171.4
20220910,171.6
20220911,114.8
20220912,149.5
20220913,48.4
20220914,44.9
20220915,42.1
20220916,39.5
20220917,87.7
20220918,79.4
20220919,51.5
20220920,67.5
20220921,58.6
20220922,54.7
20220923,65.9
20220924,108.8
20220925,80.1
20220926,50.4
20220927,65.6
20220928,64.2
20220929,63.1
20220930,74.5
20221001,128.5
20221002,116.9
20221003,135.9
20221004,45.6
20221005,46.6
20221006,55.3
20221007,63.3
20221008,141.5
20221009,126.5
20221010,150.6
20221011,62.8
20221012,62.6
20221013,59.6
20221014,67.9
20221015,130.5
20221016,80.1
20221017,56.5
20221018,71.0
20221019,72.8
20221020,69.4
20221021,74.0
20221022,138.2
20221023,100.1
20221024,57.5
20221025,74.3
20221026,73.3
20221027,69.7
20221028,77.6
20221029,147.0
20221030,134.1
20221031,68.7
20221101,34.4
20221102,32.9
20221103,27.7
20221104,44.6
20221105,109.7
20221106,90.7
20221107,42.4
20221108,46.2
