연령대,남성방문 비율,여성방문 비율
70세 이상,6.4,9.1
60~69세,17.2,12.7
50~59세,13.9,9.8
40~49세,8.2,4.4
30~39세,7.7,1.4
20~29세,3.4,1.7
10~19세,2.6,1.2
