연령대,남성방문 비율,여성방문 비율
70세 이상,4.4,3.7
60~69세,11.1,9.5
50~59세,11.4,14.4
40~49세,8.4,8.5
30~39세,6.5,7.5
20~29세,5.0,5.1
10~19세,2.0,1.5
