동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
104,2842,기타가족,누나_오빠_사촌,미식,떡볶이_팥빙수_흑임자
74,233,연인,애인_커플_여친,문화예술,광장_작업실_박물관
59,203,친구,친구_프렌드,레포츠/운동,체육관_놀이터_낚시
37,107,회사동료,대리_부장_직원,자연경관,정원_강변_광산
33,62,학생,중딩_대학생_고등학생,반려동물,애견_동물_반려견
33,37,자녀,아들_딸_자녀,휴식/힐링,나들이_힐링_피크닉
25,22,부모님,어머니_모녀_아버지,역사유적,묘지_다리_고궁
14,0,싱글,혼자_싱글,,
6,0,배우자,남편_부인_와이프,,
