연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,1.9
60~69세,13.7,8.4
50~59세,13.2,12.8
40~49세,13.0,10.2
30~39세,5.4,5.6
20~29세,3.5,2.5
10~19세,2.9,2.3
