기준연월,지역명,방문자 수
202108,전라북도 군산시 ,2070682.0
202110,전라북도 군산시 ,2185091.0
202109,전라북도 군산시 ,2269532.0
202111,전라북도 군산시 ,1863096.0
202112,전라북도 군산시 ,1707168.0
202201,전라북도 군산시 ,1856874.0
202202,전라북도 군산시 ,1545298.0
202203,전라북도 군산시 ,1753894.0
202204,전라북도 군산시 ,1785335.0
202205,전라북도 군산시 ,2027437.0
202206,전라북도 군산시 ,2050220.0
202207,전라북도 군산시 ,2800892.0
