동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1782,16249,기타가족,오빠_동생_가족,미식,맛집_바나나_차
351,3581,학생,고딩_대학생_중딩,자연경관,바다_바닷가_시골
305,1435,연인,애인_남자친구_커플,문화예술,노래방_역사박물관_촬영지
146,1005,자녀,아들_딸_워킹맘,레포츠/운동,낚시_캠핑_글램핑
143,391,부모님,아빠_아버지_아부지,역사유적,다리_한옥마을_민속촌
117,283,회사동료,대리_직원_사원,휴식/힐링,나들이_우정여행_힐링
66,131,배우자,신랑_아내_마눌,반려동물,유기견_애견_길냥이
64,41,친구,친구_동창_지인,체험,낚시체험_배낚시체험_갯벌체험
13,0,싱글,싱글_혼자,,
