동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
25799,21244,기타가족,엄마_언니_오빠,미식,맛집_맥주_카페
4640,2106,부모님,아빠_할아버지_할머니,휴식/힐링,신혼여행_나들이_힐링
4127,1690,친구,친구_절친_지인,자연경관,시골_정원_숲
2420,1148,자녀,아들_딸_큰아들,역사유적,한옥_다리_한옥마을
1211,779,연인,남자친구_애인_커플,레포츠/운동,체조경기장_수영장_글램핑
704,464,회사동료,동료_여직원_대리,문화예술,노래방_문화센터_클럽
686,271,학생,중학생_초딩_초등학생,반려동물,애견_동물_꾹꾹이
382,215,배우자,남편_신랑_부인,체험,수학여행_갯벌체험_템플스테이
55,0,싱글,혼자_싱글,,
