연령대,남성방문 비율,여성방문 비율
70세 이상,2.4,2.9
60~69세,16.4,15.0
50~59세,14.2,17.0
40~49세,9.9,5.2
30~39세,3.6,5.7
20~29세,3.4,3.0
10~19세,0.7,0.3
