기준연월,지역명,검색량(건)
202108,전라남도 보성군 ,1198
202109,전라남도 보성군 ,991
202110,전라남도 보성군 ,1075
202111,전라남도 보성군 ,835
202112,전라남도 보성군 ,562
202201,전라남도 보성군 ,460
202202,전라남도 보성군 ,208
202203,전라남도 보성군 ,133
202204,전라남도 보성군 ,124
202205,전라남도 보성군 ,527
202206,전라남도 보성군 ,3092
202207,전라남도 보성군 ,397
