동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
13,61,부모님,아버지_어머니_부모,역사유적,사찰_다리_무덤,용주사(화성)
4,20,자녀,아들_자식,미식,볶음밥_칼국수_맛집,용주사(화성)
0,16,,,자연경관,시골_공원_약수터,용주사(화성)
0,2,,,휴식/힐링,가을여행,용주사(화성)
