연령대,남성방문 비율,여성방문 비율
70세 이상,3.4,2.4
60~69세,18.6,12.9
50~59세,11.2,22.5
40~49세,4.4,6.3
30~39세,2.3,8.5
20~29세,1.7,3.9
10~19세,0.8,0.9
