연령대,남성방문 비율,여성방문 비율
70세 이상,2.4,3.8
60~69세,9.5,6.9
50~59세,13.3,10.6
40~49세,10.1,8.4
30~39세,8.5,6.1
20~29세,7.7,5.9
10~19세,2.7,2.7
