기준연월,지역명,검색량(건)
202108,충청남도 청양군 ,12482
202109,충청남도 청양군 ,9871
202110,충청남도 청양군 ,10313
202111,충청남도 청양군 ,9656
202112,충청남도 청양군 ,3260
202201,충청남도 청양군 ,4011
202202,충청남도 청양군 ,1377
202203,충청남도 청양군 ,212
202204,충청남도 청양군 ,194
202205,충청남도 청양군 ,467
202206,충청남도 청양군 ,751
202207,충청남도 청양군 ,1637
