순위,업소명,주소,분류,외지인 검색 수
1,한옥카페지은,충남 청양군 나래미길 60-4,카페/찻집,3929
2,농부밥상청양점,충남 청양군 칠갑산로 704-18,한식,3023
3,은행집,충남 청양군 한티고개길 11-0,한식,2768
4,바닷물손두부,충남 청양군 한티고개길 1-0,한식,2121
5,청양고덕갈비,충남 청양군 대청로 717-0,한식,1990
6,칠갑산청정한우타운,충남 청양군 록평용당로 775-1,한식,1749
7,칠갑산맛집,충남 청양군 장곡길 119-39,한식,1111
8,작은농원,충남 청양군 중묵운곡로 51-60,한식,968
9,춘소커피,충남 청양군 만수로 1597-2,카페/찻집,874
10,칠갑산두메산골,충남 청양군 칠갑산로 1037-0,한식,865
11,칠갑산골[한식],충남 청양군 장곡길 147-0,한식,840
12,진영분식,충남 청양군 중앙로13길 14-0,한식,826
13,휴식,충남 청양군 월촌길 56-2,외국식,808
14,투썸플레이스충남청양점,충남 청양군 고리섬들길 63-0,카페/찻집,734
15,별장&봄,충남 청양군 충절로 1494-0,한식,700
16,앵화당,충남 청양군 구만이길 70-21,카페/찻집,678
17,청양우거디,충남 청양군 칠갑산로2길 9-0,한식,675
18,파리바게뜨충남청양점,충남 청양군 고리섬들길 77-0,간이음식,669
19,칠갑산구기자막국수,충남 청양군 천장호길 87-0,한식,544
20,농부밥상청양점 [한식],충남 청양군 칠갑산로 704-18,한식,504
21,양자강[중식],충남 청양군 중앙로5길 13-0,외국식,485
22,늘봄구기자숯불풍천장어,충남 청양군 충의로 1324-1,외국식,461
23,롯데리아청양,충남 청양군 중앙로 147-0,간이음식,437
24,칠갑광장가든,충남 청양군 한티고개길 178-8,한식,357
25,흙사랑,충남 청양군 무한로 209-7,외국식,348
26,행복한쭈꾸미와갑오징어,충남 청양군 문화예술로 180-0,한식,338
27,이호갤러리,충남 청양군 한티고개길 233-0,카페/찻집,321
28,메르시,충남 청양군 학사길 35-28,카페/찻집,311
29,칠갑산나그네옻닭집,충남 청양군 장곡길 72-38,한식,300
30,까치내흥부가든,충남 청양군 사수터길 115-8,한식,275
31,뚜레쥬르충남청양점,충남 청양군 중앙로7길 36-0,간이음식,261
32,이디야커피충남청양점,충남 청양군 중앙로 135-2,카페/찻집,250
32,청양임꺽정,충남 청양군 고리섬들길 71-0,한식,250
34,중국성[중식],충남 청양군 효자길 20-0,외국식,226
35,고향회관,충남 청양군 칠갑산로7길 6-0,한식,224
36,고박사냉면청양점,충남 청양군 중앙로11길 21-0,한식,212
37,축제갈비,충남 청양군 문화예술로 180-0,한식,198
38,배스킨라빈스충남청양점,충남 청양군 중앙로 136-0,간이음식,178
39,까치네왕림휴게소,충남 청양군 사수터길 126-21,한식,176
40,한가네어죽,충남 청양군 중앙로열길 18-0,한식,169
