유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상남도 통영시 , 경상남도 고성군,17.8,1
경상남도 창원시 마산합포구 , 경상남도 고성군,17.2,1
경상남도 사천시 , 경상남도 고성군,9.9,1
경상남도 진주시 , 경상남도 고성군,9.5,1
경상남도 창원시 성산구 , 경상남도 고성군,5.7,1
경상남도 거제시 , 경상남도 고성군,5.5,1
경상남도 창원시 마산회원구 , 경상남도 고성군,4.7,1
경상남도 김해시 , 경상남도 고성군,4.6,1
경상남도 창원시 의창구 , 경상남도 고성군,2.9,1
경상남도 창원시 진해구 , 경상남도 고성군,2.2,1
경상남도 함안군 , 경상남도 고성군,1.8,1
부산광역시 강서구 , 경상남도 고성군,1.2,1
경상남도 남해군 , 경상남도 고성군,1.0,1
경상남도 산청군 , 경상남도 고성군,0.9,1
경상남도 양산시 , 경상남도 고성군,0.7,1
부산광역시 사하구 , 경상남도 고성군,0.7,1
부산광역시 부산진구 , 경상남도 고성군,0.7,1
부산광역시 북구 , 경상남도 고성군,0.6,1
부산광역시 해운대구 , 경상남도 고성군,0.6,1
부산광역시 사상구 , 경상남도 고성군,0.6,1
 경상남도 고성군,경상남도 통영시,30.8,2
 경상남도 고성군,경상남도 사천시,15.7,2
 경상남도 고성군,경상남도 창원시 마산합포구,14.5,2
 경상남도 고성군,경상남도 거제시,11.5,2
 경상남도 고성군,경상남도 진주시,8.3,2
 경상남도 고성군,경상남도 창원시 성산구,2.6,2
 경상남도 고성군,경상남도 김해시,1.9,2
 경상남도 고성군,경상남도 남해군,1.4,2
 경상남도 고성군,경상남도 창원시 진해구,1.2,2
 경상남도 고성군,경상남도 창원시 마산회원구,1.2,2
 경상남도 고성군,경상남도 창원시 의창구,1.2,2
 경상남도 고성군,경상남도 함안군,0.8,2
 경상남도 고성군,전라남도 여수시,0.7,2
 경상남도 고성군,부산광역시 강서구,0.6,2
 경상남도 고성군,경상남도 산청군,0.5,2
 경상남도 고성군,경상남도 하동군,0.4,2
 경상남도 고성군,부산광역시 기장군,0.4,2
 경상남도 고성군,전라남도 순천시,0.3,2
 경상남도 고성군,전라남도 광양시,0.3,2
 경상남도 고성군,부산광역시 해운대구,0.3,2
