순위,업소명,주소,분류,외지인 검색 수
1,카페도어스,경남 고성군 신월로 166-0,카페/찻집,6148
2,고옥정,경남 고성군 당동5길 54-7,카페/찻집,4630
3,둘리왕새우,경남 고성군 마구들1길 83-0,외국식,4288
4,통영짬뽕,경남 고성군 당항길 154-12,외국식,3785
5,본토대가,경남 고성군 성내로144번길 17-0,외국식,3740
6,모모회식당,경남 고성군 배둔로 54-0,외국식,3575
7,바닷가에햇살한스푼,경남 고성군 신월로 157-0,외국식,3103
8,병산수산,경남 고성군 공룡로 2976-0,외국식,2996
9,안카페,경남 고성군 외산로 605-0,카페/찻집,1798
10,새로운통일냉면,경남 고성군 배둔로 105-4,한식,1748
11,네순도르마,경남 고성군 외산로 549-0,카페/찻집,1574
12,수양식당,경남 고성군 동해로 1590-0,한식,1451
13,카페자하,경남 고성군 봉동6길 6-0,카페/찻집,1392
14,롯데리아경남고성점,경남 고성군 송학로 164-0,간이음식,1342
15,가든개미집,경남 고성군 자란만로 498-0,한식,1285
16,대장금,경남 고성군 동외로 192-0,외국식,1253
17,범바위골장어,경남 고성군 외산1길 5-0,외국식,1146
18,수양식당[한식],경남 고성군 동해로 1590-0,한식,1089
19,정든한정식[한식],경남 고성군 남해안대로 2226-0,한식,1077
20,일번수산왕새우,경남 고성군 공룡로 3030-0,외국식,1075
21,면만드는사람들,경남 고성군 이당6길 19-0,한식,1064
22,해담,경남 고성군 신월로 9-0,외국식,1025
23,파리바게뜨경남고성점,경남 고성군 동외로 169-0,간이음식,1020
24,팔팔새우구이,경남 고성군 당항만로 687-0,외국식,1018
25,부산횟집,경남 고성군 두포1길 145-0,외국식,986
26,계림새우나라,경남 고성군 신월로 31-0,외국식,954
27,포르투나,경남 고성군 신월로 205-1,카페/찻집,948
28,일미가든[한식],경남 고성군 감서1길 61-0,한식,945
29,디저트39고성점,경남 고성군 회진로 517-0,카페/찻집,942
30,고성쭈꾸미,경남 고성군 거류로 711-0,외국식,934
31,군령포하모자연산횟집,경남 고성군 두포5길 426-0,외국식,933
32,옥천식당,경남 고성군 연화산1로 544-0,한식,885
33,한식당행복[한식],경남 고성군 신월로 59-0,한식,876
34,이산,경남 고성군 신월로 131-0,외국식,832
35,황포냉면고성점,경남 고성군 남해안대로 2403-0,한식,823
36,남파랑가,경남 고성군 공룡로 55-0,한식,801
37,배말칼국수김밥고성시장점,경남 고성군 중앙로43번길 29-1,한식,766
38,카페모드,경남 고성군 신월2길 64-0,카페/찻집,764
39,수제갈비고성점,경남 고성군 신월로 3-4,한식,660
40,청정수산왕새우,경남 고성군 공룡로 2624-9,외국식,658
41,하이드아웃,경남 고성군 동해로 957-0,카페/찻집,613
42,원조장백왕새우,경남 고성군 장치2길 478-0,외국식,588
43,수라한정식[한식],경남 고성군 동외로 148-13,한식,579
44,양지기사식당,경남 고성군 남해안대로 3746-0,한식,554
45,카페두포리,경남 고성군 두포5길 61-0,카페/찻집,550
