광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,춘천시,13.6,61.1
강원도,철원군,13.6,15.3
강원도,화천군,13.6,1.9
강원도,인제군,13.6,1.8
강원도,원주시,13.6,6.5
강원도,평창군,13.6,0.4
강원도,홍천군,13.6,2.6
강원도,강릉시,13.6,3.5
강원도,동해시,13.6,0.7
강원도,양구군,13.6,1.6
강원도,삼척시,13.6,0.7
강원도,속초시,13.6,1.5
강원도,영월군,13.6,0.3
강원도,태백시,13.6,0.4
강원도,양양군,13.6,0.4
강원도,고성군,13.6,0.4
강원도,횡성군,13.6,0.5
강원도,정선군,13.6,0.2
경기도,남양주시,45.6,11.9
경기도,포천시,45.6,19.3
경기도,양주시,45.6,5.2
경기도,의정부시,45.6,10.3
경기도,파주시,45.6,4.0
경기도,부천시,45.6,3.7
경기도,고양시 일산동구,45.6,2.4
경기도,고양시 덕양구,45.6,3.4
경기도,시흥시,45.6,1.4
경기도,구리시,45.6,2.9
경기도,화성시,45.6,2.1
경기도,수원시 장안구,45.6,0.7
경기도,용인시 기흥구,45.6,1.2
경기도,성남시 분당구,45.6,1.7
경기도,의왕시,45.6,0.4
경기도,하남시,45.6,2.3
경기도,연천군,45.6,1.1
경기도,고양시 일산서구,45.6,2.1
경기도,김포시,45.6,2.7
경기도,광주시,45.6,1.8
경기도,가평군,45.6,2.6
경기도,동두천시,45.6,2.2
경기도,성남시 수정구,45.6,1.0
경기도,안양시 동안구,45.6,1.0
경기도,수원시 영통구,45.6,0.8
경기도,수원시 권선구,45.6,1.0
경기도,안양시 만안구,45.6,0.7
경기도,오산시,45.6,0.4
경기도,평택시,45.6,0.9
경기도,안산시 상록구,45.6,0.9
경기도,군포시,45.6,0.7
경기도,이천시,45.6,0.6
경기도,광명시,45.6,0.9
경기도,성남시 중원구,45.6,0.8
경기도,양평군,45.6,0.5
경기도,용인시 처인구,45.6,0.7
경기도,안산시 단원구,45.6,0.8
경기도,수원시 팔달구,45.6,0.6
경기도,과천시,45.6,0.3
경기도,안성시,45.6,0.3
경기도,용인시 수지구,45.6,0.9
경기도,여주시,45.6,0.5
경상남도,창원시 성산구,0.5,2.9
경상남도,통영시,0.5,6.8
경상남도,창원시 의창구,0.5,10.4
경상남도,양산시,0.5,10.9
경상남도,진주시,0.5,9.2
경상남도,창원시 마산합포구,0.5,3.3
경상남도,밀양시,0.5,2.9
경상남도,창원시 진해구,0.5,13.3
경상남도,사천시,0.5,5.9
경상남도,창녕군,0.5,5.0
경상남도,거제시,0.5,9.5
경상남도,창원시 마산회원구,0.5,1.8
경상남도,함안군,0.5,0.6
경상남도,김해시,0.5,7.1
경상남도,합천군,0.5,2.1
경상남도,하동군,0.5,0.9
경상남도,거창군,0.5,2.7
경상남도,남해군,0.5,0.9
경상남도,산청군,0.5,1.2
경상남도,고성군,0.5,0.9
경상남도,의령군,0.5,1.8
경상북도,경주시,0.7,3.9
경상북도,포항시 북구,0.7,5.0
경상북도,의성군,0.7,1.4
경상북도,포항시 남구,0.7,7.9
경상북도,영주시,0.7,12.2
경상북도,칠곡군,0.7,5.0
경상북도,영양군,0.7,1.0
경상북도,경산시,0.7,17.0
경상북도,영덕군,0.7,0.8
경상북도,김천시,0.7,2.1
경상북도,울진군,0.7,2.3
경상북도,구미시,0.7,7.0
경상북도,상주시,0.7,5.4
경상북도,예천군,0.7,13.2
경상북도,성주군,0.7,1.9
경상북도,영천시,0.7,4.2
경상북도,청도군,0.7,0.8
경상북도,고령군,0.7,0.4
경상북도,문경시,0.7,1.4
경상북도,안동시,0.7,4.8
경상북도,청송군,0.7,1.7
경상북도,울릉군,0.7,0.2
경상북도,봉화군,0.7,0.4
광주광역시,서구,0.4,24.0
광주광역시,광산구,0.4,26.1
광주광역시,남구,0.4,10.0
광주광역시,동구,0.4,9.0
광주광역시,북구,0.4,30.9
대구광역시,서구,0.6,4.8
대구광역시,북구,0.6,30.8
