기준연월,방문비율
20220811,29.8
20220812,25.7
20220813,38.3
20220814,63.5
20220815,24.1
20220816,27.6
20220817,20.3
20220818,13.7
20220819,14.8
20220820,21.3
20220821,8.8
20220822,10.1
20220823,26.3
20220824,25.7
20220825,9.3
20220826,3.3
20220827,8.5
20220828,0.5
20220829,0.5
20220830,21.3
20220831,21.3
20220901,2.7
20220902,6.6
20220903,14.2
20220904,6.3
20220905,3.6
20220906,5.5
20220907,5.5
20220908,3.6
20220909,14.5
20220910,22.7
20220911,13.7
20220912,17.2
20220913,6.3
20220914,6.8
20220915,6.0
20220916,5.5
20220917,15.9
20220918,7.1
20220919,4.7
20220920,6.6
20220921,7.9
20220922,6.3
20220923,3.0
20220924,13.7
20220925,9.6
20220926,1.4
20220927,2.7
20220928,6.3
20220929,3.3
20220930,2.2
20221001,19.7
20221002,5.7
20221003,11.8
20221004,4.9
20221005,3.8
20221006,2.5
20221007,1.1
20221008,13.4
20221009,4.4
20221010,15.6
20221011,3.8
20221012,5.7
20221013,3.8
20221014,2.7
20221015,12.9
20221016,8.5
20221017,6.3
20221018,4.4
20221019,5.7
20221020,5.2
20221021,2.7
20221022,11.2
20221023,7.1
20221024,3.6
20221025,3.6
20221026,4.9
20221027,3.0
20221028,4.9
20221029,16.4
20221030,7.4
20221031,2.2
20221101,1.9
20221102,3.6
20221103,0.3
20221104,1.6
20221105,14.0
20221106,4.9
20221107,5.5
20221108,3.3
