연령대,남성방문 비율,여성방문 비율
70세 이상,6.5,6.4
60~69세,10.0,5.6
50~59세,10.3,7.4
40~49세,10.9,6.3
30~39세,9.2,9.3
20~29세,8.2,3.6
10~19세,1.9,2.0
