연령대,남성방문 비율,여성방문 비율
70세 이상,5.5,6.1
60~69세,9.7,11.6
50~59세,10.5,11.7
40~49세,8.8,7.8
30~39세,6.6,5.8
20~29세,6.1,6.0
10~19세,1.7,1.4
