순위,업소명,주소,분류,합산 검색 수
1,스테이블모먼트월배점,대구 달서구 조암남로32길 24-0,간이음식,11489
2,아웃백스테이크하우스죽전점,대구 달서구 달구벌대로 1545-0,외국식,9308
3,스타벅스대구두류DT점,대구 달서구 달구벌대로 1796-0,카페/찻집,8484
4,스타벅스대구감삼DT점,대구 달서구 와룡로 131-0,카페/찻집,8456
5,동이식당[한식],대구 달서구 한실로6길 165-7,한식,7853
6,맥도날드대구진천DT점,대구 달서구 월배로 67-0,간이음식,7655
7,취팔선진천점 [중식],대구 달서구 상화로 55-0,외국식,7498
8,미친뷔페,대구 달서구 구마로 97-0,외국식,7357
9,스타벅스대구성서ICDT점,대구 달서구 달구벌대로 1393-0,카페/찻집,7190
10,갈비만대구본점,대구 달서구 조암로 58-0,한식,6979
11,가야성[중식],대구 달서구 월배로83길 7-0,외국식,6504
12,스타벅스대구상인DT점,대구 달서구 월곡로 334-0,카페/찻집,6490
13,조조칼국수월성점,대구 달서구 성서4차첨단로 120-0,한식,5957
14,맥도날드대구이곡DT점,대구 달서구 이곡공원로 8-0,간이음식,5816
15,커피팀버월성점,대구 달서구 조암남로20길 41-0,카페/찻집,5797
16,맥도날드대구상인DT점,대구 달서구 월곡로 338-0,간이음식,5763
17,핸즈커피호산점,대구 달서구 호산동로 148-0,카페/찻집,5494
18,맥도날드대구모다SK DT점,대구 달서구 달서대로 455-0,간이음식,5203
19,스타벅스대구수목원점,대구 달서구 화암로 379-0,카페/찻집,5060
20,맥도날드대구두류DT점,대구 달서구 달구벌대로 1684-0,간이음식,5057
21,우즈베이커리대곡점,대구 달서구 갈밭로 76-0,간이음식,4996
22,베를린에스프레소바,대구 달서구 미리샘길 82-0,카페/찻집,4875
23,맥도날드대구본리DT점,대구 달서구 와룡로 134-0,간이음식,4855
24,맥도날드대구용산DT점,대구 달서구 용산로 222-0,간이음식,4734
25,버거킹대구상인SK DT점,대구 달서구 월배로 200-0,간이음식,4472
26,빠다롤더테라스,대구 달서구 조암남로14길 42-0,간이음식,4420
27,제니스뷔페달서점,대구 달서구 와룡로 143-0,외국식,4403
28,뜨돈진천본점,대구 달서구 진천로9길 30-0,외국식,4284
29,테라스스시뷔페,대구 달서구 와룡로 169-0,외국식,4109
30,코시스스시앤파스타장기점,대구 달서구 용산로 82-0,외국식,4080
31,애슐리퀸즈대구이월드점,대구 달서구 두류공원로 200-0,외국식,4054
32,스쿨푸드 대구월성CGV점,대구 달서구 조암로 29-0,간이음식,3873
33,천연애,대구 달서구 앞산순환로 289-0,외국식,3778
34,길선회초밥,대구 달서구 월배로73길 6-0,외국식,3701
35,스타벅스대구도원DT점,대구 달서구 상화로 314-0,카페/찻집,3700
36,스타벅스대구진천역점,대구 달서구 월배로 91-0,카페/찻집,3619
37,엠엔티,대구 달서구 조암남로14길 52-2,카페/찻집,3565
38,스타벅스대구계명대점,대구 달서구 계대동문로 13-0,카페/찻집,3552
39,스타벅스대구죽전역점,대구 달서구 와룡로 169-0,카페/찻집,3539
40,엔제리너스대구광장점,대구 달서구 달구벌대로 1706-0,카페/찻집,3461
41,버들식당,대구 달서구 두류공원로28길 8-0,외국식,3428
42,소담뜰[한식],대구 달서구 이곡서로 25-0,한식,3425
43,스타벅스대구성서점,대구 달서구 이곡공원로 26-0,카페/찻집,3383
44,장기동먹거리촌,대구 달서구,기타음식,3312
45,돼지만본점,대구 달서구 상화북로 192-0,한식,3294
46,버거킹죽전네거리점,대구 달서구 달구벌대로 1536-0,간이음식,3232
47,더포본점,대구 달서구 와룡로 169-0,외국식,3226
48,기리상인점,대구 달서구 조암남로 5-0,외국식,3222
49,우즈베이커리성서점,대구 달서구 달서대로 573-0,간이음식,3122
50,조조칼국수,대구 달서구 와룡로 169-0,한식,3113
51,두류해물탕본점,대구 달서구 달구벌대로 1511-0,한식,3075
52,스타벅스대구서부정류장역점,대구 달서구 구마로 265-0,카페/찻집,3039
53,수가성순두부전문점,대구 달서구 이곡공원로1길 54-0,한식,3006
54,스타벅스대구월성점,대구 달서구 조암로 41-0,카페/찻집,2964
55,스타벅스대구월곡DT점,대구 달서구 월곡로 225-0,카페/찻집,2962
56,제주물회,대구 달서구 달서대로 28-1,외국식,2924
57,산호횟집진천점,대구 달서구 진천로16길 39-0,외국식,2903
58,애기똥풀[한식],대구 달서구 앞산순환로 197-0,한식,2887
59,투썸플레이스대구성당점,대구 달서구 구마로 225-0,카페/찻집,2869
60,성서국수,대구 달서구 성서로76길 32-0,한식,2774
61,피카커피진천점,대구 달서구 진천로 38-0,카페/찻집,2773
62,에이엠,대구 달서구 상원로 163-0,외국식,2707
63,착한낙지대구두류점,대구 달서구 야외음악당로 243-0,외국식,2665
64,더플라워대구두류점,대구 달서구 달구벌대로 1748-0,외국식,2625
65,제니아빈,대구 달서구 성서공단로15길 10-0,카페/찻집,2603
66,형님동태[한식],대구 달서구 달서대로91길 14-0,한식,2497
67,제1능이버섯능이백숙전문점이곡점,대구 달서구 달구벌대로251길 12-0,한식,2441
